constituency,state,vote_share_norm,seats_won_norm,attendance_rate,bills_score,manifesto_fulfillment,criminal_cases_norm,disclosure_compliance,party,electoral_strength_score,gov_performance_score,transparency_score,party_score
Cachar,Assam,0.2602602602602603,0.3123123123123123,0.6196196196196196,0.055055055055055056,0.06406406406406406,0.3713713713713714,0.42342342342342343,Party A,0.2810810810810811,0.3391391391391392,0.5465465465465466,0.36776776776776776
Imphal West,Manipur,0.6956956956956957,0.6196196196196196,0.05405405405405406,0.4904904904904905,0.4994994994994995,0.8068068068068068,0.8588588588588588,Party C,0.6652652652652653,0.2740740740740741,0.45945945945945943,0.4768968968968969
Karimganj,Assam,0.8698698698698699,0.7937937937937938,0.22822822822822822,0.45545545545545546,0.6736736736736737,0.980980980980981,0.03203203203203203,Party D,0.8394394394394394,0.3854854854854855,0.024224224224224232,0.4767517517517518
Hailakandi,Assam,0.3483483483483483,0.7847847847847848,0.09109109109109109,0.3183183183183183,0.15215215215215216,0.4594594594594595,0.8958958958958959,Party B,0.5229229229229229,0.17147147147147146,0.6826826826826827,0.43985485485485487
Kakching,Manipur,0.35435435435435436,0.2782782782782783,0.7137137137137137,0.8128128128128128,0.15815815815815815,0.46546546546546547,0.5175175175175175,Party C,0.32392392392392394,0.6323323323323323,0.5277277277277277,0.4828178178178178
Bishnupur,Manipur,0.21921921921921922,0.5275275275275275,0.9629629629629629,0.1891891891891892,0.4074074074074074,0.3303303303303303,0.7667667667667668,Party D,0.34254254254254257,0.6197197197197197,0.7085085085085085,0.531046046046046
Chandel,Manipur,0.2012012012012012,0.6376376376376376,0.944944944944945,0.996996996996997,0.005005005005005005,0.3123123123123123,0.7487487487487487,Party C,0.37577577577577576,0.7725725725725726,0.7121121121121121,0.5987387387387388
Churachandpur,Manipur,0.2132132132132132,0.2652652652652653,0.5725725725725725,0.008008008008008008,0.01701701701701702,0.32432432432432434,0.3763763763763764,Party D,0.23403403403403406,0.2920920920920921,0.5559559559559559,0.33483483483483484
North Tripura,Tripura,0.6056056056056056,0.7047047047047047,0.13913913913913914,0.06306306306306306,0.4094094094094094,0.7167167167167167,0.943943943943944,Party D,0.6452452452452453,0.1703703703703704,0.5475475475475475,0.45461461461461466
Dhalai,Tripura,0.003003003003003003,0.3113113113113113,0.7467467467467468,0.6706706706706707,0.6796796796796797,0.11411411411411411,0.5505505505505506,Party C,0.12632632632632632,0.7105105105105105,0.7517517517517518,0.48714714714714713
Sipahijala,Tripura,0.34634634634634637,0.7827827827827828,0.0890890890890891,0.14114114114114115,0.15015015015015015,0.4574574574574575,0.8938938938938938,Party D,0.5209209209209209,0.11691691691691693,0.6830830830830831,0.42006006006006
Gomati,Tripura,0.3063063063063063,0.23023023023023023,0.6656656656656657,0.973973973973974,0.11011011011011011,0.4174174174174174,0.4694694694694695,Party B,0.27587587587587586,0.6470470470470471,0.5373373373373374,0.47115115115115114
Wokha,Nagaland,0.35835835835835833,0.7947947947947948,0.1011011011011011,0.15315315315315314,0.5465465465465466,0.4694694694694695,0.9059059059059059,Party C,0.5329329329329329,0.20580580580580582,0.6806806806806807,0.45537537537537537
Zunheboto,Nagaland,0.25725725725725723,0.6936936936936937,0.0,0.05205205205205205,0.06106106106106106,0.3683683683683684,0.8048048048048048,Party B,0.4318318318318318,0.027827827827827827,0.7009009009009008,0.35769769769769766
Phek,Nagaland,0.995995995995996,0.2222222222222222,0.5295295295295295,0.5815815815815816,0.7997997997997998,0.23423423423423423,0.3333333333333333,Party C,0.6864864864864865,0.5991991991991992,0.5927927927927927,0.6325125125125125
West Garo Hills,Meghalaya,0.2752752752752753,0.5835835835835835,0.018018018018018018,0.07007007007007007,0.46346346346346345,0.3863863863863864,0.8228228228228228,Party B,0.3985985985985986,0.12272272272272274,0.6972972972972973,0.3767167167167167
East Garo Hills,Meghalaya,0.5775775775775776,0.6296296296296297,0.9369369369369369,0.37237237237237236,0.3813813813813814,0.8168168168168168,0.7407407407407407,Party D,0.5983983983983985,0.6564564564564564,0.4062062062062062,0.5706706706706707
Kohima,Nagaland,0.05105105105105105,0.1031031031031031,0.41041041041041043,0.8468468468468469,0.8558558558558559,0.2902902902902903,0.21421421421421422,Party D,0.07187187187187187,0.6304304304304305,0.5115115115115114,0.3772772772772772
Dimapur,Nagaland,0.5785785785785785,0.5025025025025025,0.9379379379379379,0.8618618618618619,0.8708708708708709,0.6896896896896897,0.7417417417417418,Party C,0.5481481481481482,0.9017017017017017,0.48288288288288295,0.6555755755755756
East Siang,Arunachal Pradesh,0.8788788788788788,0.8028028028028028,0.23723723723723725,0.33633633633633636,0.6826826826826827,0.98998998998999,0.04104104104104104,Party A,0.8484484484484484,0.35605605605605606,0.022422422422422417,0.4696046046046045
Lohit,Arunachal Pradesh,0.6116116116116116,0.04704704704704705,0.4824824824824825,0.4064064064064064,0.41541541541541543,0.8508508508508509,0.2862862862862863,Party D,0.38578578578578576,0.44624624624624626,0.20400400400400398,0.3615015015015015
Kurung Kumey,Arunachal Pradesh,0.7287287287287287,0.7807807807807807,0.08708708708708708,0.5235235235235235,0.5325325325325325,0.9679679679679679,0.8918918918918919,Party C,0.7495495495495496,0.3071071071071071,0.37597597597597604,0.5013013013013013
Lower Subansiri,Arunachal Pradesh,0.8238238238238238,0.13113113113113112,0.5665665665665666,0.4904904904904905,0.011011011011011011,0.934934934934935,0.37037037037037035,Party A,0.5467467467467467,0.4326326326326326,0.18718718718718716,0.41691691691691685
East Kameng,Arunachal Pradesh,0.8088088088088088,0.24424424424424424,0.6796796796796797,0.6036036036036037,0.6126126126126126,0.04704704704704705,0.35535535535535534,Party D,0.5829829829829829,0.6434434434434434,0.7139139139139139,0.6368768768768769
West Kameng,Arunachal Pradesh,0.06906906906906907,0.993993993993994,0.42842842842842843,0.5275275275275275,0.8738738738738738,0.18018018018018017,0.23223223223223224,Party C,0.43903903903903907,0.5472472472472473,0.5847847847847848,0.5133483483483484
West Jaintia Hills,Meghalaya,0.06706706706706707,0.11911911911911911,0.4264264264264264,0.8628628628628628,0.8718718718718719,0.3063063063063063,0.23023023023023023,Party B,0.08788788788788789,0.6464464464464464,0.5083083083083083,0.3884884884884885
South West Khasi Hills,Meghalaya,0.8468468468468469,0.2822822822822823,0.5895895895895896,0.6416416416416416,0.6506506506506506,0.9579579579579579,0.3933933933933934,Party C,0.6210210210210211,0.6174174174174174,0.18258258258258261,0.5101501501501502
North Garo Hills,Meghalaya,0.3973973973973974,0.4964964964964965,0.9319319319319319,0.8558558558558559,0.24824824824824826,0.6836836836836837,0.7357357357357357,Party B,0.43703703703703706,0.7723723723723723,0.48408408408408404,0.5661661661661661
South West Garo Hills,Meghalaya,0.7767767767767768,0.8288288288288288,0.13513513513513514,0.5715715715715716,0.5805805805805806,0.8878878878878879,0.93993993993994,Party A,0.7975975975975975,0.35515515515515517,0.44324324324324327,0.5541541541541541
Khowai,Tripura,0.7777777777777778,0.8298298298298298,0.13613613613613615,0.5725725725725725,0.5815815815815816,0.8888888888888888,0.9409409409409409,Party B,0.7985985985985986,0.35615615615615615,0.4430430430430431,0.5548548548548549
West Tripura,Tripura,0.8938938938938938,0.32932932932932935,0.25225225225225223,0.6886886886886887,0.6976976976976977,0.004004004004004004,0.44044044044044045,Party B,0.668068068068068,0.4722722722722723,0.7737737737737738,0.625965965965966
South Tripura,Tripura,0.28128128128128127,0.5085085085085085,0.8158158158158159,0.8678678678678678,0.08508508508508508,0.3923923923923924,0.6196196196196196,Party A,0.37217217217217213,0.6852852852852853,0.6124124124124124,0.5418218218218218
Unokoti,Tripura,0.4064064064064064,0.6336336336336337,0.06806806806806807,0.992992992992993,0.21021021021021022,0.6456456456456456,0.8728728728728729,Party B,0.4972972972972973,0.37397397397397397,0.5617617617617618,0.47025025025025025
Charaideo,Assam,0.22522522522522523,0.2772772772772773,0.5845845845845846,0.02002002002002002,0.02902902902902903,0.33633633633633636,0.3883883883883884,Party D,0.24604604604604607,0.3041041041041041,0.5535535535535536,0.3432432432432433
Majuli,Assam,0.3963963963963964,0.007007007007007007,0.9309309309309309,0.3663663663663664,0.5845845845845846,0.5075075075075075,0.11811811811811812,Party D,0.2406406406406406,0.6922922922922924,0.34274274274274275,0.42424424424424423
Biswanath,Assam,0.7107107107107107,0.6346346346346347,0.06906906906906907,0.37737737737737737,0.5145145145145145,0.8218218218218218,0.8738738738738738,Party B,0.6802802802802803,0.2506506506506506,0.45645645645645644,0.4739539539539539
Hojai,Assam,0.9329329329329329,0.984984984984985,0.2912912912912913,0.5185185185185185,0.7367367367367368,0.043043043043043044,0.09509509509509509,Party A,0.9537537537537537,0.44854854854854853,0.6122122122122122,0.6915465465465466
South Salmara Mankachar,Assam,0.04604604604604605,0.970970970970971,0.40540540540540543,0.32932932932932935,0.8508508508508509,0.15715715715715717,0.2092092092092092,Party C,0.416016016016016,0.4716716716716717,0.5893893893893895,0.4788388388388388
Karbi Anglong,Assam,0.7567567567567568,0.983983983983984,0.2902902902902903,0.34234234234234234,0.7357357357357357,0.8678678678678678,0.0940940940940941,Party C,0.8476476476476478,0.394994994994995,0.11691691691691693,0.5065365365365366
West Karbi Anglong,Assam,0.6526526526526526,0.08808808808808809,0.3953953953953954,0.44744744744744747,0.45645645645645644,0.7637637637637638,0.1991991991991992,Party D,0.4268268268268268,0.42322322322322325,0.2214214214214214,0.37421421421421425
Kra Daadi,Arunachal Pradesh,0.6286286286286287,0.06406406406406406,0.3713713713713714,0.42342342342342343,0.43243243243243246,0.8678678678678678,0.17517517517517517,Party A,0.40280280280280284,0.3991991991991992,0.14934934934934935,0.3381781781781782
Namsai,Arunachal Pradesh,0.7707707707707707,0.8228228228228228,0.12912912912912913,0.5655655655655656,0.5745745745745746,0.8818818818818819,0.933933933933934,Party B,0.7915915915915916,0.3491491491491492,0.4444444444444445,0.5499499499499501
Longding,Arunachal Pradesh,0.8098098098098098,0.24524524524524524,0.6806806806806807,0.6046046046046046,0.997997997997998,0.43243243243243246,0.4844844844844845,Party D,0.583983983983984,0.7213213213213213,0.5343343343343343,0.6196396396396396
Imphal East,Manipur,0.17317317317317318,0.22522522522522523,0.5325325325325325,0.7597597597597597,0.977977977977978,0.4124124124124124,0.33633633633633636,Party B,0.193993993993994,0.6897897897897898,0.48708708708708703,0.44079579579579575
Jiribam,Manipur,0.8028028028028028,0.7267267267267268,0.16116116116116116,0.08508508508508508,0.6066066066066066,0.913913913913914,0.965965965965966,Party D,0.7723723723723723,0.22742742742742744,0.43803803803803804,0.4980580580580581
Kangpokpi,Manipur,0.6326326326326326,0.6846846846846847,0.991991991991992,0.2182182182182182,0.4364364364364364,0.7437437437437437,0.7957957957957958,Party A,0.6534534534534535,0.6487487487487488,0.47207207207207214,0.6064614614614615
Thoubal,Manipur,0.913913913913914,0.34934934934934936,0.6566566566566566,0.7087087087087087,0.7177177177177178,0.024024024024024024,0.46046046046046046,Party D,0.6880880880880881,0.6844844844844845,0.7697697697697699,0.7072472472472473
Tengnoupal,Manipur,0.13713713713713713,0.5735735735735735,0.008008008008008008,0.9329329329329329,0.9419419419419419,0.7607607607607607,0.8128128128128128,Party C,0.3117117117117117,0.47227227227227225,0.46866866866866874,0.4071471471471471
Ukhrul,Manipur,0.9069069069069069,0.958958958958959,0.2652652652652653,0.4924924924924925,0.7107107107107107,0.01701701701701702,0.06906906906906907,Party A,0.9277277277277278,0.42252252252252254,0.6174174174174174,0.6733283283283285
Noney,Manipur,0.4034034034034034,0.45545545545545546,0.7627627627627628,0.98998998998999,0.2072072072072072,0.5145145145145145,0.5665665665665666,Party B,0.42422422422422423,0.7198198198198198,0.517917917917918,0.5511061061061061
Pherzawl,Manipur,0.19019019019019018,0.6266266266266266,0.933933933933934,0.985985985985986,0.994994994994995,0.3013013013013013,0.7377377377377378,Party B,0.36476476476476477,0.9617617617617618,0.7143143143143144,0.6611011011011011
Upper Siang,Arunachal Pradesh,0.15715715715715717,0.5935935935935935,0.9009009009009009,0.9529529529529529,0.9619619619619619,0.2682682682682683,0.7047047047047047,Party D,0.3317317317317317,0.9287287287287287,0.720920920920921,0.637977977977978
Lower Siang,Arunachal Pradesh,0.12612612612612611,0.5625625625625625,0.8698698698698699,0.9219219219219219,0.9309309309309309,0.36536536536536535,0.6736736736736737,Party A,0.3007007007007007,0.8976976976976978,0.6502502502502503,0.597037037037037
Upper Dibang Valley,Arunachal Pradesh,0.6636636636636637,0.5875875875875876,0.022022022022022022,0.24924924924924924,0.4674674674674675,0.7747747747747747,0.001001001001001001,Party C,0.6332332332332332,0.17927927927927928,0.13553553553553555,0.3499249249249249
Lower Dibang Valley,Arunachal Pradesh,0.5825825825825826,0.5065065065065065,0.9419419419419419,0.37737737737737737,0.3863863863863864,0.6936936936936937,0.12912912912912913,Party D,0.5521521521521522,0.6614614614614615,0.23543543543543544,0.5112312312312313
Siang,Arunachal Pradesh,0.2002002002002002,0.6366366366366366,0.5595595595595596,0.995995995995996,0.004004004004004004,0.4394394394394394,0.7477477477477478,Party B,0.3747747747747748,0.5793793793793794,0.6354354354354355,0.5115515515515516
Shi Yomi,Arunachal Pradesh,0.4544544544544545,0.5065065065065065,0.9419419419419419,0.04004004004004004,0.25825825825825827,0.6936936936936937,0.6176176176176176,Party B,0.47527527527527536,0.5346346346346347,0.43083083083083085,0.48493993993993995
Pakke Kessang,Arunachal Pradesh,0.4444444444444444,0.8808808808808809,0.1871871871871872,0.23923923923923923,0.24824824824824826,0.6836836836836837,0.991991991991992,Party C,0.619019019019019,0.21501501501501502,0.5865865865865866,0.46950950950950954
West Siang,Arunachal Pradesh,0.8078078078078078,0.4184184184184184,0.6786786786786787,0.7777777777777778,0.995995995995996,0.43043043043043044,0.5295295295295295,Party D,0.6520520520520521,0.771871871871872,0.5535535535535535,0.6693643643643644
Lepa Rada,Arunachal Pradesh,0.06306306306306306,0.11511511511511512,0.42242242242242245,0.8588588588588588,0.8678678678678678,0.3023023023023023,0.22622622622622623,Party A,0.08388388388388388,0.6424424424424424,0.509109109109109,0.3856856856856856
Kamle,Arunachal Pradesh,0.5865865865865866,0.5105105105105106,0.9459459459459459,0.25325325325325326,0.39039039039039036,0.6976976976976977,0.13313313313313313,Party B,0.5561561561561562,0.6270270270270271,0.2346346346346346,0.5005805805805805
North and Middle Andaman,Andaman and Nicobar Islands,0.3003003003003003,0.35235235235235235,0.6596596596596597,0.09509509509509509,0.1041041041041041,0.5395395395395396,0.46346346346346345,Party D,0.3211211211211211,0.3791791791791792,0.4616616616616616,0.37657657657657656
South Andaman,Andaman and Nicobar Islands,0.33133133133133136,0.2552552552552553,0.6906906906906907,0.12612612612612611,0.13513513513513514,0.44244244244244246,0.8788788788788788,Party C,0.30090090090090094,0.4102102102102102,0.686086086086086,0.43545545545545544
Nicobars,Andaman and Nicobar Islands,0.7367367367367368,0.34734734734734735,0.2702702702702703,0.7067067067067067,0.7157157157157157,0.8478478478478478,0.45845845845845845,Party B,0.5809809809809809,0.49029029029029025,0.27467467467467466,0.4726626626626626
Amroha,Uttar Pradesh,0.25825825825825827,0.18218218218218218,0.001001001001001001,0.9259259259259259,0.062062062062062065,0.36936936936936937,0.8058058058058059,Party D,0.22782782782782784,0.2906906906906907,0.7007007007007007,0.368048048048048
Churu,Rajasthan,0.3433433433433433,0.5705705705705706,0.8778778778778779,0.3133133133133133,0.14714714714714713,0.4544544544544545,0.6816816816816816,Party A,0.43423423423423424,0.5623623623623623,0.6,0.5205205205205204
